vdc,ward,parcel_id,landuse,area
अमाव,5 गाउँ,29,आवासीय क्षेत्र,436.4
अमाव,5 गाउँ,32,आवासीय क्षेत्र,255.07
अमाव,5 गाउँ,32,सार्वजनिक उपयोगको क्षेत्र,72.14
अमाव,5 गाउँ,34,आवासीय क्षेत्र,199.56
अमाव,5 गाउँ,35,आवासीय क्षेत्र,157.92
अमाव,5 गाउँ,35,सार्वजनिक उपयोगको क्षेत्र,67.35
अमाव,5 गाउँ,36,आवासीय क्षेत्र,537.68
अमाव,5 गाउँ,37,आवासीय क्षेत्र,130.26
अमाव,5 गाउँ,38,आवासीय क्षेत्र,197.43
अमाव,5 गाउँ,39,आवासीय क्षेत्र,42.18
अमाव,5 गाउँ,40,आवासीय क्षेत्र,192.78
अमाव,5 गाउँ,41,आवासीय क्षेत्र,330.01
अमाव,5 गाउँ,42,आवासीय क्षेत्र,31.46
अमाव,5 गाउँ,43,आवासीय क्षेत्र,118.38
अमाव,5 गाउँ,44,आवासीय क्षेत्र,48.36
अमाव,5 गाउँ,45,आवासीय क्षेत्र,150.32
अमाव,5 गाउँ,46,आवासीय क्षेत्र,643.66
अमाव,5 गाउँ,47,आवासीय क्षेत्र,103.37
अमाव,5 गाउँ,48,आवासीय क्षेत्र,144.2
अमाव,5 गाउँ,49,आवासीय क्षेत्र,70.03
अमाव,5 गाउँ,50,आवासीय क्षेत्र,590.51
अमाव,5 गाउँ,51,आवासीय क्षेत्र,173.18
अमाव,5 गाउँ,52,आवासीय क्षेत्र,148.02
अमाव,5 गाउँ,53,आवासीय क्षेत्र,49.77
अमाव,5 गाउँ,54,आवासीय क्षेत्र,100.52
अमाव,5 गाउँ,56,आवासीय क्षेत्र,54.63
अमाव,5 गाउँ,56,सार्वजनिक उपयोगको क्षेत्र,49.11
अमाव,5 गाउँ,57,आवासीय क्षेत्र,76.81
अमाव,5 गाउँ,57,सार्वजनिक उपयोगको क्षेत्र,13.26
अमाव,5 गाउँ,58,आवासीय क्षेत्र,144.04
अमाव,5 गाउँ,58,सार्वजनिक उपयोगको क्षेत्र,26.96
अमाव,5 गाउँ,59,आवासीय क्षेत्र,289.4
अमाव,5 गाउँ,59,सार्वजनिक उपयोगको क्षेत्र,30.87
अमाव,5 गाउँ,60,आवासीय क्षेत्र,55.98
अमाव,5 गाउँ,61,आवासीय क्षेत्र,142.35
अमाव,5 गाउँ,61,सार्वजनिक उपयोगको क्षेत्र,36.04
अमाव,5 गाउँ,62,आवासीय क्षेत्र,26.49
अमाव,5 गाउँ,63,आवासीय क्षेत्र,105.3
अमाव,5 गाउँ,65,आवासीय क्षेत्र,1671
अमाव,5 गाउँ,67,आवासीय क्षेत्र,147.68
अमाव,5 गाउँ,68,आवासीय क्षेत्र,79.59
अमाव,5 गाउँ,69,आवासीय क्षेत्र,481.27
अमाव,5 गाउँ,71,आवासीय क्षेत्र,48.46
अमाव,5 गाउँ,72,आवासीय क्षेत्र,752.3
अमाव,5 गाउँ,73,आवासीय क्षेत्र,143.19
अमाव,5 गाउँ,76,आवासीय क्षेत्र,119.67
अमाव,5 गाउँ,77,आवासीय क्षेत्र,126.21
अमाव,5 गाउँ,78,आवासीय क्षेत्र,296.68
अमाव,5 गाउँ,79,आवासीय क्षेत्र,139.98
अमाव,5 गाउँ,80,आवासीय क्षेत्र,92.48
अमाव,5 गाउँ,81,आवासीय क्षेत्र,576.67
अमाव,5 गाउँ,82,आवासीय क्षेत्र,1234.32
अमाव,5 गाउँ,84,आवासीय क्षेत्र,57.39
अमाव,5 गाउँ,84,सार्वजनिक उपयोगको क्षेत्र,44.95
अमाव,5 गाउँ,85,आवासीय क्षेत्र,80.72
अमाव,5 गाउँ,89,आवासीय क्षेत्र,911.56
अमाव,5 गाउँ,90,आवासीय क्षेत्र,871.47
अमाव,5 गाउँ,91,आवासीय क्षेत्र,1478.7
अमाव,5 गाउँ,92,आवासीय क्षेत्र,442.8
अमाव,5 गाउँ,93,आवासीय क्षेत्र,441.56
अमाव,5 गाउँ,95,आवासीय क्षेत्र,541.97
अमाव,5 गाउँ,96,आवासीय क्षेत्र,345.77
अमाव,5 गाउँ,97,आवासीय क्षेत्र,637.35
अमाव,5 गाउँ,99,आवासीय क्षेत्र,533.95
अमाव,5 गाउँ,100,आवासीय क्षेत्र,532.44
अमाव,5 गाउँ,101,आवासीय क्षेत्र,128.06
अमाव,5 गाउँ,103,आवासीय क्षेत्र,2205.95
अमाव,5 गाउँ,106,आवासीय क्षेत्र,1173.19
अमाव,5 गाउँ,110,आवासीय क्षेत्र,119.68
अमाव,5 गाउँ,113, कृषि क्षेत्र,50.32
अमाव,5 गाउँ,113,आवासीय क्षेत्र,277.17
अमाव,5 गाउँ,114,आवासीय क्षेत्र,105.5
अमाव,5 गाउँ,115, कृषि क्षेत्र,29.46
अमाव,5 गाउँ,115,आवासीय क्षेत्र,162.58
अमाव,5 गाउँ,116,आवासीय क्षेत्र,76.18
अमाव,5 गाउँ,117,आवासीय क्षेत्र,103.9
अमाव,5 गाउँ,118,आवासीय क्षेत्र,181.79
अमाव,5 गाउँ,119,आवासीय क्षेत्र,207.43
अमाव,5 गाउँ,120,आवासीय क्षेत्र,236.78
अमाव,5 गाउँ,121,आवासीय क्षेत्र,137.27
अमाव,5 गाउँ,122,आवासीय क्षेत्र,111.61
अमाव,5 गाउँ,123,आवासीय क्षेत्र,20.48
अमाव,5 गाउँ,124,आवासीय क्षेत्र,567.62
अमाव,5 गाउँ,124,सार्वजनिक उपयोगको क्षेत्र,76.83
अमाव,5 गाउँ,125,आवासीय क्षेत्र,108.03
अमाव,5 गाउँ,125,सार्वजनिक उपयोगको क्षेत्र,30.1
अमाव,5 गाउँ,126,आवासीय क्षेत्र,108.63
अमाव,5 गाउँ,126,सार्वजनिक उपयोगको क्षेत्र,31.27
अमाव,5 गाउँ,129,आवासीय क्षेत्र,141.53
अमाव,5 गाउँ,129,सार्वजनिक उपयोगको क्षेत्र,32.23
अमाव,5 गाउँ,130,आवासीय क्षेत्र,99.92
अमाव,5 गाउँ,131,आवासीय क्षेत्र,63.21
अमाव,5 गाउँ,131,सार्वजनिक उपयोगको क्षेत्र,19.32
अमाव,5 गाउँ,132,आवासीय क्षेत्र,96.25
अमाव,5 गाउँ,132,सार्वजनिक उपयोगको क्षेत्र,22.5
अमाव,5 गाउँ,133,आवासीय क्षेत्र,195.24
अमाव,5 गाउँ,133,सार्वजनिक उपयोगको क्षेत्र,34.53
अमाव,5 गाउँ,134,आवासीय क्षेत्र,44.34
अमाव,5 गाउँ,135,आवासीय क्षेत्र,52.12
अमाव,5 गाउँ,135,सार्वजनिक उपयोगको क्षेत्र,29.58
अमाव,5 गाउँ,136,आवासीय क्षेत्र,307.27
अमाव,5 गाउँ,136,सार्वजनिक उपयोगको क्षेत्र,17.03
अमाव,5 गाउँ,137,आवासीय क्षेत्र,275.12
अमाव,5 गाउँ,138,आवासीय क्षेत्र,1600.68
अमाव,5 गाउँ,140, कृषि क्षेत्र,1318.92
अमाव,5 गाउँ,140,आवासीय क्षेत्र,3655.96
अमाव,5 गाउँ,140,सार्वजनिक उपयोगको क्षेत्र,572.32
अमाव,5 गाउँ,142,आवासीय क्षेत्र,602.41
अमाव,5 गाउँ,143,आवासीय क्षेत्र,721.18
अमाव,5 गाउँ,144,आवासीय क्षेत्र,1189.85
अमाव,5 गाउँ,145,आवासीय क्षेत्र,1274.25
अमाव,5 गाउँ,146,आवासीय क्षेत्र,893.02
अमाव,5 गाउँ,147, कृषि क्षेत्र,70.63
अमाव,5 गाउँ,147,आवासीय क्षेत्र,418.9
अमाव,5 गाउँ,147,सार्वजनिक उपयोगको क्षेत्र,14.2
अमाव,5 गाउँ,149,आवासीय क्षेत्र,1112.99
अमाव,5 गाउँ,149,सार्वजनिक उपयोगको क्षेत्र,81.78
अमाव,5 गाउँ,152,आवासीय क्षेत्र,160.96
अमाव,5 गाउँ,153,आवासीय क्षेत्र,249.82
अमाव,5 गाउँ,153,सार्वजनिक उपयोगको क्षेत्र,33.39
अमाव,5 गाउँ,154,आवासीय क्षेत्र,201.86
अमाव,5 गाउँ,157,आवासीय क्षेत्र,854.52
अमाव,5 गाउँ,164, कृषि क्षेत्र,9.84
अमाव,5 गाउँ,164,आवासीय क्षेत्र,103.47
अमाव,5 गाउँ,164,सार्वजनिक उपयोगको क्षेत्र,27.84
अमाव,5 गाउँ,165,आवासीय क्षेत्र,130.87
अमाव,5 गाउँ,165,सार्वजनिक उपयोगको क्षेत्र,45.1
अमाव,5 गाउँ,168,आवासीय क्षेत्र,592.57
अमाव,5 गाउँ,169,आवासीय क्षेत्र,438.23
अमाव,5 गाउँ,170,आवासीय क्षेत्र,109.05
अमाव,5 गाउँ,172,आवासीय क्षेत्र,13.17
अमाव,5 गाउँ,173,आवासीय क्षेत्र,46.43
अमाव,5 गाउँ,174,आवासीय क्षेत्र,77.08
अमाव,5 गाउँ,185,आवासीय क्षेत्र,110.28
अमाव,5 गाउँ,186,आवासीय क्षेत्र,128.74
अमाव,5 गाउँ,187,आवासीय क्षेत्र,128.81
अमाव,5 गाउँ,188,आवासीय क्षेत्र,117.3
अमाव,5 गाउँ,189,आवासीय क्षेत्र,115.39
अमाव,5 गाउँ,190,आवासीय क्षेत्र,669.33
अमाव,5 गाउँ,191,आवासीय क्षेत्र,677.79
अमाव,5 गाउँ,192,आवासीय क्षेत्र,144.74
अमाव,5 गाउँ,193,आवासीय क्षेत्र,138.56
अमाव,5 गाउँ,194,आवासीय क्षेत्र,408.05
अमाव,5 गाउँ,194,सार्वजनिक उपयोगको क्षेत्र,49.14
अमाव,5 गाउँ,195,आवासीय क्षेत्र,353.32
अमाव,5 गाउँ,195,सार्वजनिक उपयोगको क्षेत्र,20.37
अमाव,5 गाउँ,196,आवासीय क्षेत्र,92.42
अमाव,5 गाउँ,196,सार्वजनिक उपयोगको क्षेत्र,33.89
अमाव,5 गाउँ,197,आवासीय क्षेत्र,94.99
अमाव,5 गाउँ,197,सार्वजनिक उपयोगको क्षेत्र,31.95
अमाव,5 गाउँ,198,आवासीय क्षेत्र,50.76
अमाव,5 गाउँ,202,आवासीय क्षेत्र,435.87
अमाव,5 गाउँ,203,आवासीय क्षेत्र,432.37
अमाव,5 गाउँ,205,आवासीय क्षेत्र,112.86
अमाव,5 गाउँ,206,आवासीय क्षेत्र,165.89
अमाव,5 गाउँ,207,आवासीय क्षेत्र,169.58
अमाव,5 गाउँ,208,आवासीय क्षेत्र,552.74
अमाव,5 गाउँ,209,आवासीय क्षेत्र,548.82
अमाव,5 गाउँ,224,आवासीय क्षेत्र,47.68
अमाव,5 गाउँ,225,आवासीय क्षेत्र,39.53
अमाव,5 गाउँ,226,आवासीय क्षेत्र,35.75
अमाव,5 गाउँ,227,आवासीय क्षेत्र,51.49
अमाव,5 गाउँ,228,आवासीय क्षेत्र,93.48
अमाव,5 गाउँ,229,आवासीय क्षेत्र,184.41
अमाव,5 गाउँ,230,आवासीय क्षेत्र,191.55
अमाव,5 गाउँ,231,आवासीय क्षेत्र,177.4
अमाव,5 गाउँ,232,आवासीय क्षेत्र,517.87
अमाव,5 गाउँ,233,आवासीय क्षेत्र,193.63
अमाव,5 गाउँ,233,सार्वजनिक उपयोगको क्षेत्र,8.36
अमाव,5 गाउँ,234,आवासीय क्षेत्र,209.7
अमाव,5 गाउँ,235,आवासीय क्षेत्र,285.4
अमाव,5 गाउँ,236,आवासीय क्षेत्र,288.05
अमाव,5 गाउँ,237,आवासीय क्षेत्र,386.79
अमाव,5 गाउँ,237,सार्वजनिक उपयोगको क्षेत्र,60.11
अमाव,5 गाउँ,238,आवासीय क्षेत्र,386.4
अमाव,5 गाउँ,238,सार्वजनिक उपयोगको क्षेत्र,32.27
अमाव,5 गाउँ,239,आवासीय क्षेत्र,74.24
अमाव,5 गाउँ,240,आवासीय क्षेत्र,76.6
अमाव,5 गाउँ,241,आवासीय क्षेत्र,79.02
अमाव,5 गाउँ,242,आवासीय क्षेत्र,77.36
अमाव,5 गाउँ,243,आवासीय क्षेत्र,211.69
अमाव,5 गाउँ,245, कृषि क्षेत्र,6.98
अमाव,5 गाउँ,245,आवासीय क्षेत्र,126.22
अमाव,5 गाउँ,245,सार्वजनिक उपयोगको क्षेत्र,120.53
अमाव,5 गाउँ,251,आवासीय क्षेत्र,26.11
अमाव,5 गाउँ,272,आवासीय क्षेत्र,235.91
अमाव,5 गाउँ,273,आवासीय क्षेत्र,90.1
अमाव,5 गाउँ,274,आवासीय क्षेत्र,317.87
अमाव,5 गाउँ,275,आवासीय क्षेत्र,102.01
अमाव,5 गाउँ,276,आवासीय क्षेत्र,102.44
अमाव,5 गाउँ,277,आवासीय क्षेत्र,1330.35
अमाव,5 गाउँ,278,आवासीय क्षेत्र,1330.09
अमाव,5 गाउँ,279,आवासीय क्षेत्र,554.21
अमाव,5 गाउँ,280,आवासीय क्षेत्र,554.25
अमाव,5 गाउँ,281,आवासीय क्षेत्र,101.37
अमाव,5 गाउँ,282,आवासीय क्षेत्र,119.68
अमाव,5 गाउँ,321,आवासीय क्षेत्र,46.03
अमाव,6,1, कृषि क्षेत्र,8391.72
अमाव,6,1,सार्वजनिक उपयोगको क्षेत्र,1782.94
अमाव,6,1,"नदी, खोला, ताल, सीमसार क्षेत्र",220.24
अमाव,6,2, कृषि क्षेत्र,2372.46
अमाव,6,2,सार्वजनिक उपयोगको क्षेत्र,185.27
अमाव,6,3, कृषि क्षेत्र,1132.32
अमाव,6,3,सार्वजनिक उपयोगको क्षेत्र,20.8
अमाव,6,3,"नदी, खोला, ताल, सीमसार क्षेत्र",13.42
अमाव,6,4, कृषि क्षेत्र,4573.12
अमाव,6,5, कृषि क्षेत्र,7409.41
अमाव,6,5,सार्वजनिक उपयोगको क्षेत्र,408.42
अमाव,6,5,"नदी, खोला, ताल, सीमसार क्षेत्र",28.81
अमाव,6,6, कृषि क्षेत्र,5217.9
अमाव,6,6,आवासीय क्षेत्र,1912.45
अमाव,6,6,सार्वजनिक उपयोगको क्षेत्र,141.48
अमाव,6,6,"नदी, खोला, ताल, सीमसार क्षेत्र",399.3
अमाव,6,7, कृषि क्षेत्र,2113.79
अमाव,6,7,आवासीय क्षेत्र,99.7
अमाव,6,8, कृषि क्षेत्र,4118
अमाव,6,8,आवासीय क्षेत्र,376.79
अमाव,6,10, कृषि क्षेत्र,689.41
अमाव,6,10,आवासीय क्षेत्र,2860.28
अमाव,6,10,सार्वजनिक उपयोगको क्षेत्र,828.9
अमाव,6,10,"नदी, खोला, ताल, सीमसार क्षेत्र",356.2
अमाव,6,11, कृषि क्षेत्र,1753.29
अमाव,6,11,सार्वजनिक उपयोगको क्षेत्र,1176.63
अमाव,6,11,"नदी, खोला, ताल, सीमसार क्षेत्र",49.04
अमाव,6,12,आवासीय क्षेत्र,1228.49
अमाव,6,12,सार्वजनिक उपयोगको क्षेत्र,712.13
अमाव,6,13, कृषि क्षेत्र,11856.82
अमाव,6,13,आवासीय क्षेत्र,815.45
अमाव,6,13,सार्वजनिक उपयोगको क्षेत्र,2939.64
अमाव,6,14, कृषि क्षेत्र,3059.4
अमाव,6,14,सार्वजनिक उपयोगको क्षेत्र,483.87
अमाव,6,14,"नदी, खोला, ताल, सीमसार क्षेत्र",196.88
अमाव,6,15, कृषि क्षेत्र,2199.25
अमाव,6,15,सार्वजनिक उपयोगको क्षेत्र,441.11
अमाव,6,16, कृषि क्षेत्र,8420.36
अमाव,6,16,सार्वजनिक उपयोगको क्षेत्र,704.06
अमाव,6,16,"नदी, खोला, ताल, सीमसार क्षेत्र",227.15
अमाव,6,17, कृषि क्षेत्र,4400.2
अमाव,6,17,"नदी, खोला, ताल, सीमसार क्षेत्र",115.74
अमाव,6,18, कृषि क्षेत्र,4163.49
अमाव,6,19, कृषि क्षेत्र,6536.88
अमाव,6,19,"नदी, खोला, ताल, सीमसार क्षेत्र",475.32
अमाव,6,20, कृषि क्षेत्र,4505.8
अमाव,6,21, कृषि क्षेत्र,834.48
अमाव,6,22, कृषि क्षेत्र,2503.75
अमाव,6,23, कृषि क्षेत्र,6686.64
अमाव,6,24, कृषि क्षेत्र,1009.69
अमाव,6,25, कृषि क्षेत्र,339.44
अमाव,6,25,आवासीय क्षेत्र,760.42
अमाव,6,25,"नदी, खोला, ताल, सीमसार क्षेत्र",325.48
अमाव,6,26, कृषि क्षेत्र,49.1
अमाव,6,26,आवासीय क्षेत्र,1364.94
अमाव,6,27, कृषि क्षेत्र,3056.22
अमाव,6,27,आवासीय क्षेत्र,402.06
अमाव,6,27,"नदी, खोला, ताल, सीमसार क्षेत्र",628.27
अमाव,6,28, कृषि क्षेत्र,385.32
अमाव,6,28,आवासीय क्षेत्र,1963.39
अमाव,6,29, कृषि क्षेत्र,601.15
अमाव,6,29,आवासीय क्षेत्र,293.69
अमाव,6,29,"नदी, खोला, ताल, सीमसार क्षेत्र",273.22
अमाव,6,30, कृषि क्षेत्र,626.07
अमाव,6,30,आवासीय क्षेत्र,3234.59
अमाव,6,31, कृषि क्षेत्र,1308.59
अमाव,6,31,"नदी, खोला, ताल, सीमसार क्षेत्र",401.64
अमाव,6,32, कृषि क्षेत्र,1117.73
अमाव,6,32,सार्वजनिक उपयोगको क्षेत्र,466.43
अमाव,6,32,"नदी, खोला, ताल, सीमसार क्षेत्र",238.83
अमाव,6,33, कृषि क्षेत्र,840.41
अमाव,6,35, कृषि क्षेत्र,72.43
अमाव,6,35,आवासीय क्षेत्र,862.6
अमाव,6,36,आवासीय क्षेत्र,962.59
अमाव,6,36,सार्वजनिक उपयोगको क्षेत्र,150.55
अमाव,6,37,आवासीय क्षेत्र,578.78
अमाव,6,37,सार्वजनिक उपयोगको क्षेत्र,111.89
अमाव,6,38, कृषि क्षेत्र,2366.15
अमाव,6,38,आवासीय क्षेत्र,4356
अमाव,6,38,सार्वजनिक उपयोगको क्षेत्र,62.03
अमाव,6,39, कृषि क्षेत्र,1863.75
अमाव,6,39,आवासीय क्षेत्र,3704.18
अमाव,6,39,सार्वजनिक उपयोगको क्षेत्र,175.77
अमाव,6,39,"नदी, खोला, ताल, सीमसार क्षेत्र",750.07
अमाव,6,40, कृषि क्षेत्र,1643.34
अमाव,6,40,आवासीय क्षेत्र,20.97
अमाव,6,42,आवासीय क्षेत्र,734.85
अमाव,6,44, कृषि क्षेत्र,2676.07
अमाव,6,44,"नदी, खोला, ताल, सीमसार क्षेत्र",311.24
अमाव,6,45, कृषि क्षेत्र,1643.35
अमाव,6,47, कृषि क्षेत्र,3569.73
अमाव,6,47,"नदी, खोला, ताल, सीमसार क्षेत्र",339.4
अमाव,6,48, कृषि क्षेत्र,153.45
अमाव,6,50, कृषि क्षेत्र,4894.16
अमाव,6,51, कृषि क्षेत्र,1830.86
अमाव,6,51,"नदी, खोला, ताल, सीमसार क्षेत्र",262.6
अमाव,6,52, कृषि क्षेत्र,5437.34
अमाव,6,52,आवासीय क्षेत्र,204.2
अमाव,6,52,"नदी, खोला, ताल, सीमसार क्षेत्र",377.54
अमाव,6,53, कृषि क्षेत्र,3178.13
अमाव,6,54, कृषि क्षेत्र,2699.95
अमाव,6,56, कृषि क्षेत्र,66896.51
अमाव,6,56,आवासीय क्षेत्र,10302.68
अमाव,6,56,सार्वजनिक उपयोगको क्षेत्र,8402.97
अमाव,6,56,"नदी, खोला, ताल, सीमसार क्षेत्र",19029.9
अमाव,6,57, कृषि क्षेत्र,3073.24
अमाव,6,57,"नदी, खोला, ताल, सीमसार क्षेत्र",409.16
अमाव,6,58, कृषि क्षेत्र,2530.96
अमाव,6,58,"नदी, खोला, ताल, सीमसार क्षेत्र",226.63
अमाव,6,59, कृषि क्षेत्र,1671.35
अमाव,6,59,सार्वजनिक उपयोगको क्षेत्र,211.47
अमाव,6,59,"नदी, खोला, ताल, सीमसार क्षेत्र",12.28
अमाव,6,60, कृषि क्षेत्र,764.66
अमाव,6,60,सार्वजनिक उपयोगको क्षेत्र,138.17
अमाव,6,61, कृषि क्षेत्र,363.46
अमाव,6,61,सार्वजनिक उपयोगको क्षेत्र,298.57
अमाव,6,63, कृषि क्षेत्र,1586
अमाव,6,63,सार्वजनिक उपयोगको क्षेत्र,34.75
अमाव,6,64, कृषि क्षेत्र,1451.22
अमाव,6,64,"नदी, खोला, ताल, सीमसार क्षेत्र",134.75
अमाव,6,65, कृषि क्षेत्र,1956.45
अमाव,6,65,"नदी, खोला, ताल, सीमसार क्षेत्र",67.59
अमाव,6,66, कृषि क्षेत्र,4614.41
अमाव,6,66,आवासीय क्षेत्र,650.34
अमाव,6,66,"नदी, खोला, ताल, सीमसार क्षेत्र",44.23
अमाव,6,67,सार्वजनिक उपयोगको क्षेत्र,5238.98
अमाव,6,68, कृषि क्षेत्र,1084.56
अमाव,6,69, कृषि क्षेत्र,1829.94
अमाव,6,69,"नदी, खोला, ताल, सीमसार क्षेत्र",231.16
अमाव,6,70,आवासीय क्षेत्र,1232.43
अमाव,6,71, कृषि क्षेत्र,1429.39
अमाव,6,73, कृषि क्षेत्र,478.87
अमाव,6,74, कृषि क्षेत्र,578.16
अमाव,6,75, कृषि क्षेत्र,721.24
अमाव,6,76, कृषि क्षेत्र,1909.5
अमाव,6,76,"नदी, खोला, ताल, सीमसार क्षेत्र",82.53
अमाव,6,77, कृषि क्षेत्र,1937.96
अमाव,6,78, कृषि क्षेत्र,24.15
अमाव,6,78,सार्वजनिक उपयोगको क्षेत्र,9065.75
अमाव,6,79, कृषि क्षेत्र,4671.66
अमाव,6,80, कृषि क्षेत्र,1905.82
अमाव,6,80,"नदी, खोला, ताल, सीमसार क्षेत्र",119.84
अमाव,6,81, कृषि क्षेत्र,2126.47
अमाव,6,82, कृषि क्षेत्र,1714.79
अमाव,6,82,"नदी, खोला, ताल, सीमसार क्षेत्र",1497.26
अमाव,6,83, कृषि क्षेत्र,1290.58
अमाव,6,83,"नदी, खोला, ताल, सीमसार क्षेत्र",226.88
अमाव,6,84, कृषि क्षेत्र,1325.69
अमाव,6,84,"नदी, खोला, ताल, सीमसार क्षेत्र",218.17
अमाव,6,85, कृषि क्षेत्र,1456.12
अमाव,6,86, कृषि क्षेत्र,1729.67
अमाव,6,87, कृषि क्षेत्र,1046.37
अमाव,6,87,सार्वजनिक उपयोगको क्षेत्र,8.39
अमाव,6,88, कृषि क्षेत्र,14942.21
अमाव,6,88,"नदी, खोला, ताल, सीमसार क्षेत्र",79.72
अमाव,6,90,सार्वजनिक उपयोगको क्षेत्र,4498.19
अमाव,6,90,"नदी, खोला, ताल, सीमसार क्षेत्र",199.97
अमाव,6,91, कृषि क्षेत्र,1184.93
अमाव,6,92, कृषि क्षेत्र,4364.46
अमाव,6,92,आवासीय क्षेत्र,2929.36
अमाव,6,92,सार्वजनिक उपयोगको क्षेत्र,65.28
अमाव,6,93, कृषि क्षेत्र,1696.68
अमाव,6,93,"नदी, खोला, ताल, सीमसार क्षेत्र",23.73
अमाव,6,94, कृषि क्षेत्र,1335.65
अमाव,6,95, कृषि क्षेत्र,134.26
अमाव,6,95,आवासीय क्षेत्र,800.37
अमाव,6,96,आवासीय क्षेत्र,1783.68
अमाव,6,96,सार्वजनिक उपयोगको क्षेत्र,134.23
अमाव,6,98, कृषि क्षेत्र,4027.54
अमाव,6,98,"नदी, खोला, ताल, सीमसार क्षेत्र",82.37
अमाव,6,99, कृषि क्षेत्र,300.96
अमाव,6,100, कृषि क्षेत्र,358.94
अमाव,6,101, कृषि क्षेत्र,217.2
अमाव,6,101,आवासीय क्षेत्र,2910.44
अमाव,6,101,सार्वजनिक उपयोगको क्षेत्र,74.87
अमाव,6,103, कृषि क्षेत्र,1551.22
अमाव,6,103,आवासीय क्षेत्र,374.23
अमाव,6,103,"नदी, खोला, ताल, सीमसार क्षेत्र",288.46
अमाव,6,105, कृषि क्षेत्र,967.42
अमाव,6,105,आवासीय क्षेत्र,21.29
अमाव,6,106, कृषि क्षेत्र,2787.42
अमाव,6,106,आवासीय क्षेत्र,1661.84
अमाव,6,106,"नदी, खोला, ताल, सीमसार क्षेत्र",157.76
अमाव,6,107, कृषि क्षेत्र,2401.46
अमाव,6,107,"नदी, खोला, ताल, सीमसार क्षेत्र",11.32
अमाव,6,108, कृषि क्षेत्र,4566.83
अमाव,6,108,"नदी, खोला, ताल, सीमसार क्षेत्र",113.72
अमाव,6,109, कृषि क्षेत्र,1369.29
अमाव,6,110, कृषि क्षेत्र,1918.19
अमाव,6,111, कृषि क्षेत्र,5542.59
अमाव,6,111,आवासीय क्षेत्र,3574.79
अमाव,6,111,सार्वजनिक उपयोगको क्षेत्र,102.97
अमाव,6,111,"नदी, खोला, ताल, सीमसार क्षेत्र",8.89
अमाव,6,112, कृषि क्षेत्र,2365.94
अमाव,6,112,आवासीय क्षेत्र,1967.95
अमाव,6,113, कृषि क्षेत्र,142.13
अमाव,6,113,आवासीय क्षेत्र,208.58
अमाव,6,115,आवासीय क्षेत्र,407.14
अमाव,6,116, कृषि क्षेत्र,2741.71
अमाव,6,117, कृषि क्षेत्र,747.34
अमाव,6,118, कृषि क्षेत्र,2785.93
अमाव,6,120, कृषि क्षेत्र,3852.81
अमाव,6,121, कृषि क्षेत्र,2309.2
अमाव,6,122, कृषि क्षेत्र,433.93
अमाव,6,122,आवासीय क्षेत्र,1125.94
अमाव,6,123,आवासीय क्षेत्र,1711.35
अमाव,6,125, कृषि क्षेत्र,436.02
अमाव,6,125,आवासीय क्षेत्र,837.61
अमाव,6,126, कृषि क्षेत्र,247.15
अमाव,6,126,आवासीय क्षेत्र,223.55
अमाव,6,127, कृषि क्षेत्र,619.43
अमाव,6,127,आवासीय क्षेत्र,1090.98
अमाव,6,127,"नदी, खोला, ताल, सीमसार क्षेत्र",637.64
अमाव,6,128, कृषि क्षेत्र,1265.8
अमाव,6,128,आवासीय क्षेत्र,2441.95
अमाव,6,129,आवासीय क्षेत्र,1869.3
अमाव,6,129,"नदी, खोला, ताल, सीमसार क्षेत्र",901.04
अमाव,6,130,आवासीय क्षेत्र,402.31
अमाव,6,131,आवासीय क्षेत्र,2335.05
अमाव,6,132,आवासीय क्षेत्र,2385.22
अमाव,6,132,सार्वजनिक उपयोगको क्षेत्र,8.18
अमाव,6,133,आवासीय क्षेत्र,1735.41
अमाव,6,134,आवासीय क्षेत्र,1081.42
अमाव,6,134,सार्वजनिक उपयोगको क्षेत्र,204.03
अमाव,6,134,"नदी, खोला, ताल, सीमसार क्षेत्र",4911.28
अमाव,6,135,आवासीय क्षेत्र,2926.44
अमाव,6,135,सार्वजनिक उपयोगको क्षेत्र,230.76
अमाव,6,135,"नदी, खोला, ताल, सीमसार क्षेत्र",1022.24
अमाव,6,136, कृषि क्षेत्र,1944.84
अमाव,6,136,आवासीय क्षेत्र,6084.11
अमाव,6,136,सार्वजनिक उपयोगको क्षेत्र,272.36
अमाव,6,136,"नदी, खोला, ताल, सीमसार क्षेत्र",39.03
अमाव,6,137, कृषि क्षेत्र,350.25
अमाव,6,137,आवासीय क्षेत्र,570.95
अमाव,6,137,"नदी, खोला, ताल, सीमसार क्षेत्र",1365.61
अमाव,6,138, कृषि क्षेत्र,133.6
अमाव,6,138,"नदी, खोला, ताल, सीमसार क्षेत्र",2067.9
अमाव,6,139, कृषि क्षेत्र,16898.14
अमाव,6,139,आवासीय क्षेत्र,9669.71
अमाव,6,139,सार्वजनिक उपयोगको क्षेत्र,488.96
अमाव,6,139,"नदी, खोला, ताल, सीमसार क्षेत्र",143.98
अमाव,6,140,आवासीय क्षेत्र,4978.19
अमाव,6,141, कृषि क्षेत्र,96.82
अमाव,6,141,आवासीय क्षेत्र,3660.59
अमाव,6,141,सार्वजनिक उपयोगको क्षेत्र,5.69
अमाव,6,142,आवासीय क्षेत्र,2205.61
