vdc,ward,parcel_id,Landuse,Area
कोल्हबी ,1,540,आवासीय क्षेत्र,0-0-3
कोल्हबी ,1,541,व्यावसायिक क्षेत्र,0-0-10
कोल्हबी ,1,542,व्यावसायिक क्षेत्र,0-0-10
कोल्हबी ,1,543,व्यावसायिक क्षेत्र,0-0-8
कोल्हबी ,1,547,आवासीय क्षेत्र,0-0-6
कोल्हबी ,1,548,आवासीय क्षेत्र,0-0-12
कोल्हबी ,1,549,आवासीय क्षेत्र,0-0-5
कोल्हबी ,1,550,आवासीय क्षेत्र,0-0-15
कोल्हबी ,1,555, कृषि क्षेत्र,0-2-2
कोल्हबी ,1,555,आवासीय क्षेत्र,0-0-2
कोल्हबी ,1,556, कृषि क्षेत्र,0-2-9
कोल्हबी ,1,557,आवासीय क्षेत्र,0-0-9
कोल्हबी ,1,558,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,559,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,560,सार्वजनिक उपयोगको क्षेत्र,0-1-1
कोल्हबी ,1,563,आवासीय क्षेत्र,0-0-12
कोल्हबी ,1,564,आवासीय क्षेत्र,0-0-4
कोल्हबी ,1,565,आवासीय क्षेत्र,0-0-7
कोल्हबी ,1,566,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,568,आवासीय क्षेत्र,0-2-3
कोल्हबी ,1,569,आवासीय क्षेत्र,0-4-14
कोल्हबी ,1,570,आवासीय क्षेत्र,0-0-11
कोल्हबी ,1,572, कृषि क्षेत्र,0-2-17
कोल्हबी ,1,573, कृषि क्षेत्र,0-2-18
कोल्हबी ,1,574,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,575,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,576,आवासीय क्षेत्र,0-0-7
कोल्हबी ,1,577,आवासीय क्षेत्र,0-3-4
कोल्हबी ,1,578,आवासीय क्षेत्र,0-1-20
कोल्हबी ,1,580,आवासीय क्षेत्र,0-0-20
कोल्हबी ,1,582, कृषि क्षेत्र,0-0-10
कोल्हबी ,1,583, कृषि क्षेत्र,0-15-8
कोल्हबी ,1,583,आवासीय क्षेत्र,1-5-3
कोल्हबी ,1,584, कृषि क्षेत्र,0-0-2
कोल्हबी ,1,584,आवासीय क्षेत्र,0-2-0
कोल्हबी ,1,619,आवासीय क्षेत्र,0-0-9
कोल्हबी ,1,636, कृषि क्षेत्र,0-5-0
कोल्हबी ,1,637, कृषि क्षेत्र,0-4-13
कोल्हबी ,1,639, कृषि क्षेत्र,0-1-8
कोल्हबी ,1,639,आवासीय क्षेत्र,0-0-1
कोल्हबी ,1,642,आवासीय क्षेत्र,0-0-11
कोल्हबी ,1,649, कृषि क्षेत्र,0-5-16
कोल्हबी ,1,650,आवासीय क्षेत्र,0-0-6
कोल्हबी ,1,651,आवासीय क्षेत्र,0-0-4
कोल्हबी ,1,652, कृषि क्षेत्र,0-0-3
कोल्हबी ,1,652,आवासीय क्षेत्र,0-0-2
कोल्हबी ,1,653, कृषि क्षेत्र,0-0-5
कोल्हबी ,1,655,आवासीय क्षेत्र,0-2-1
कोल्हबी ,1,657,आवासीय क्षेत्र,0-6-18
कोल्हबी ,1,663,आवासीय क्षेत्र,0-0-9
कोल्हबी ,1,664,आवासीय क्षेत्र,0-0-5
कोल्हबी ,1,666,आवासीय क्षेत्र,0-1-9
कोल्हबी ,1,668,आवासीय क्षेत्र,0-0-4
कोल्हबी ,1,669,आवासीय क्षेत्र,0-0-1
कोल्हबी ,1,670,व्यावसायिक क्षेत्र,0-0-16
कोल्हबी ,1,674, कृषि क्षेत्र,0-0-17
कोल्हबी ,1,674,आवासीय क्षेत्र,0-0-1
कोल्हबी ,1,675, कृषि क्षेत्र,0-1-7
कोल्हबी ,1,675,आवासीय क्षेत्र,0-0-3
कोल्हबी ,1,678, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,678,आवासीय क्षेत्र,0-0-3
कोल्हबी ,1,679, कृषि क्षेत्र,0-4-9
कोल्हबी ,1,679,आवासीय क्षेत्र,0-4-6
कोल्हबी ,1,680, कृषि क्षेत्र,0-0-6
कोल्हबी ,1,680,आवासीय क्षेत्र,0-1-6
कोल्हबी ,1,681, कृषि क्षेत्र,0-19-13
कोल्हबी ,1,681,आवासीय क्षेत्र,0-5-17
कोल्हबी ,1,683,सार्वजनिक उपयोगको क्षेत्र,0-1-11
कोल्हबी ,1,686,सार्वजनिक उपयोगको क्षेत्र,0-0-10
कोल्हबी ,1,687,सार्वजनिक उपयोगको क्षेत्र,0-0-10
कोल्हबी ,1,688,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,690,आवासीय क्षेत्र,0-5-7
कोल्हबी ,1,691,आवासीय क्षेत्र,0-4-20
कोल्हबी ,1,692,आवासीय क्षेत्र,0-1-7
कोल्हबी ,1,693,आवासीय क्षेत्र,0-1-7
कोल्हबी ,1,694,आवासीय क्षेत्र,0-0-11
कोल्हबी ,1,696,आवासीय क्षेत्र,0-0-5
कोल्हबी ,1,697,आवासीय क्षेत्र,0-0-11
कोल्हबी ,1,703,व्यावसायिक क्षेत्र,0-5-17
कोल्हबी ,1,704,आवासीय क्षेत्र,0-1-10
कोल्हबी ,1,705, कृषि क्षेत्र,0-1-2
कोल्हबी ,1,705,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,706, कृषि क्षेत्र,0-6-18
कोल्हबी ,1,707, कृषि क्षेत्र,0-6-6
कोल्हबी ,1,708,व्यावसायिक क्षेत्र,0-0-3
कोल्हबी ,1,709,व्यावसायिक क्षेत्र,0-0-5
कोल्हबी ,1,711,व्यावसायिक क्षेत्र,0-0-5
कोल्हबी ,1,713, कृषि क्षेत्र,0-0-10
कोल्हबी ,1,713,आवासीय क्षेत्र,0-0-1
कोल्हबी ,1,714, कृषि क्षेत्र,0-0-12
कोल्हबी ,1,714,आवासीय क्षेत्र,0-0-1
कोल्हबी ,1,715, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,716, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,721,आवासीय क्षेत्र,0-2-17
कोल्हबी ,1,722,आवासीय क्षेत्र,0-1-3
कोल्हबी ,1,723,आवासीय क्षेत्र,0-0-15
कोल्हबी ,1,724,आवासीय क्षेत्र,0-0-6
कोल्हबी ,1,725,आवासीय क्षेत्र,0-0-15
कोल्हबी ,1,726,आवासीय क्षेत्र,0-0-13
कोल्हबी ,1,727,आवासीय क्षेत्र,0-1-1
कोल्हबी ,1,728,आवासीय क्षेत्र,0-0-12
कोल्हबी ,1,729,आवासीय क्षेत्र,0-0-5
कोल्हबी ,1,731,आवासीय क्षेत्र,0-0-13
कोल्हबी ,1,732,आवासीय क्षेत्र,0-0-12
कोल्हबी ,1,733,आवासीय क्षेत्र,0-0-4
कोल्हबी ,1,734,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,735,आवासीय क्षेत्र,0-0-14
कोल्हबी ,1,737,आवासीय क्षेत्र,0-0-12
कोल्हबी ,1,738,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,739,आवासीय क्षेत्र,0-0-11
कोल्हबी ,1,740,आवासीय क्षेत्र,0-0-2
कोल्हबी ,1,741,आवासीय क्षेत्र,0-0-11
कोल्हबी ,1,742,आवासीय क्षेत्र,0-0-6
कोल्हबी ,1,743,आवासीय क्षेत्र,0-0-6
कोल्हबी ,1,744,आवासीय क्षेत्र,0-0-19
कोल्हबी ,1,745,आवासीय क्षेत्र,0-1-12
कोल्हबी ,1,746,आवासीय क्षेत्र,0-1-4
कोल्हबी ,1,747,आवासीय क्षेत्र,0-0-13
कोल्हबी ,1,748,आवासीय क्षेत्र,0-0-14
कोल्हबी ,1,749,आवासीय क्षेत्र,0-0-20
कोल्हबी ,1,751,आवासीय क्षेत्र,0-3-6
कोल्हबी ,1,752,आवासीय क्षेत्र,0-5-17
कोल्हबी ,1,753, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,754, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,755,व्यावसायिक क्षेत्र,0-0-3
कोल्हबी ,1,757,व्यावसायिक क्षेत्र,0-0-2
कोल्हबी ,1,760, कृषि क्षेत्र,0-0-14
कोल्हबी ,1,761, कृषि क्षेत्र,0-0-14
कोल्हबी ,1,762, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,764, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,768, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,770,आवासीय क्षेत्र,0-0-4
कोल्हबी ,1,771,आवासीय क्षेत्र,0-0-9
कोल्हबी ,1,776,आवासीय क्षेत्र,0-0-11
कोल्हबी ,1,777,आवासीय क्षेत्र,0-0-9
कोल्हबी ,1,778, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,779, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,784,आवासीय क्षेत्र,0-6-6
कोल्हबी ,1,785,आवासीय क्षेत्र,0-3-12
कोल्हबी ,1,786,आवासीय क्षेत्र,0-10-16
कोल्हबी ,1,787,आवासीय क्षेत्र,0-9-13
कोल्हबी ,1,788, कृषि क्षेत्र,0-0-11
कोल्हबी ,1,789, कृषि क्षेत्र,0-1-2
कोल्हबी ,1,789,आवासीय क्षेत्र,0-0-5
कोल्हबी ,1,790, कृषि क्षेत्र,0-2-0
कोल्हबी ,1,791,व्यावसायिक क्षेत्र,0-0-7
कोल्हबी ,1,792,व्यावसायिक क्षेत्र,0-0-3
कोल्हबी ,1,793,व्यावसायिक क्षेत्र,0-0-3
कोल्हबी ,1,794,व्यावसायिक क्षेत्र,0-0-7
कोल्हबी ,1,795,व्यावसायिक क्षेत्र,0-0-5
कोल्हबी ,1,796,व्यावसायिक क्षेत्र,0-0-5
कोल्हबी ,1,797,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,798,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,799,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,800,सार्वजनिक उपयोगको क्षेत्र,0-0-6
कोल्हबी ,1,801,सार्वजनिक उपयोगको क्षेत्र,0-0-8
कोल्हबी ,1,803,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,804,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,805,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,806,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,807,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,808,व्यावसायिक क्षेत्र,0-0-4
कोल्हबी ,1,809,व्यावसायिक क्षेत्र,0-0-5
कोल्हबी ,1,810,व्यावसायिक क्षेत्र,0-0-3
कोल्हबी ,1,811,व्यावसायिक क्षेत्र,0-0-3
कोल्हबी ,1,812,व्यावसायिक क्षेत्र,0-0-5
कोल्हबी ,1,813,व्यावसायिक क्षेत्र,0-0-5
कोल्हबी ,1,814,सार्वजनिक उपयोगको क्षेत्र,0-0-4
कोल्हबी ,1,816,सार्वजनिक उपयोगको क्षेत्र,0-0-7
कोल्हबी ,1,818,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,819,सार्वजनिक उपयोगको क्षेत्र,0-0-5
कोल्हबी ,1,820,व्यावसायिक क्षेत्र,0-0-5
कोल्हबी ,1,822,व्यावसायिक क्षेत्र,0-0-4
कोल्हबी ,1,823,व्यावसायिक क्षेत्र,0-0-5
कोल्हबी ,1,826,व्यावसायिक क्षेत्र,0-0-2
कोल्हबी ,1,830, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,831, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,834, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,835, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,836, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,837, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,838, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,839, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,840, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,841, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,842, कृषि क्षेत्र,0-1-0
कोल्हबी ,1,843, कृषि क्षेत्र,0-0-19
कोल्हबी ,1,845,व्यावसायिक क्षेत्र,0-0-2
कोल्हबी ,1,846,व्यावसायिक क्षेत्र,0-0-12
कोल्हबी ,1,847,व्यावसायिक क्षेत्र,0-0-17
कोल्हबी ,1,850, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,851, कृषि क्षेत्र,0-12-8
कोल्हबी ,1,854,आवासीय क्षेत्र,0-0-10
कोल्हबी ,1,855,आवासीय क्षेत्र,0-3-1
कोल्हबी ,1,859, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,860, कृषि क्षेत्र,0-1-12
कोल्हबी ,1,861, कृषि क्षेत्र,0-0-9
कोल्हबी ,1,865,आवासीय क्षेत्र,0-1-5
कोल्हबी ,1,866,आवासीय क्षेत्र,0-2-17
कोल्हबी ,1,869,व्यावसायिक क्षेत्र,0-0-1
कोल्हबी ,1,870,व्यावसायिक क्षेत्र,0-0-4
कोल्हबी ,1,871, कृषि क्षेत्र,0-0-10
कोल्हबी ,1,873, कृषि क्षेत्र,0-0-14
कोल्हबी ,1,875, कृषि क्षेत्र,0-2-4
कोल्हबी ,1,876, कृषि क्षेत्र,0-1-7
कोल्हबी ,1,877, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,878, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,879, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,880,आवासीय क्षेत्र,0-0-20
कोल्हबी ,1,881,आवासीय क्षेत्र,0-0-19
कोल्हबी ,1,882,आवासीय क्षेत्र,0-0-19
कोल्हबी ,1,883, कृषि क्षेत्र,0-0-6
कोल्हबी ,1,884, कृषि क्षेत्र,0-0-17
कोल्हबी ,1,896, कृषि क्षेत्र,0-1-10
कोल्हबी ,1,897, कृषि क्षेत्र,0-9-7
कोल्हबी ,1,898, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,899, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,901,व्यावसायिक क्षेत्र,0-5-10
कोल्हबी ,1,904,सार्वजनिक उपयोगको क्षेत्र,0-0-1
कोल्हबी ,1,905,सार्वजनिक उपयोगको क्षेत्र,0-0-6
कोल्हबी ,1,906,सार्वजनिक उपयोगको क्षेत्र,0-0-1
कोल्हबी ,1,907,सार्वजनिक उपयोगको क्षेत्र,0-0-4
कोल्हबी ,1,912, कृषि क्षेत्र,0-3-7
कोल्हबी ,1,912,आवासीय क्षेत्र,0-1-11
कोल्हबी ,1,913, कृषि क्षेत्र,0-2-18
कोल्हबी ,1,913,आवासीय क्षेत्र,0-1-20
कोल्हबी ,1,922, कृषि क्षेत्र,0-1-8
कोल्हबी ,1,923, कृषि क्षेत्र,0-0-10
कोल्हबी ,1,927, कृषि क्षेत्र,0-0-16
कोल्हबी ,1,928, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,929, कृषि क्षेत्र,0-0-7
कोल्हबी ,1,932,सार्वजनिक उपयोगको क्षेत्र,0-0-2
कोल्हबी ,1,933,सार्वजनिक उपयोगको क्षेत्र,0-0-3
कोल्हबी ,1,934,व्यावसायिक क्षेत्र,0-1-0
कोल्हबी ,1,935,व्यावसायिक क्षेत्र,0-0-8
कोल्हबी ,1,942, कृषि क्षेत्र,0-0-4
कोल्हबी ,1,942,आवासीय क्षेत्र,0-0-14
कोल्हबी ,1,943, कृषि क्षेत्र,0-0-9
कोल्हबी ,1,943,आवासीय क्षेत्र,0-0-4
कोल्हबी ,1,950,आवासीय क्षेत्र,0-0-8
कोल्हबी ,1,954,आवासीय क्षेत्र,0-0-8
कोल्हबी ,1,955,आवासीय क्षेत्र,0-0-13
कोल्हबी ,1,956, कृषि क्षेत्र,0-0-9
कोल्हबी ,1,957, कृषि क्षेत्र,0-0-9
कोल्हबी ,1,958, कृषि क्षेत्र,0-0-11
कोल्हबी ,1,959, कृषि क्षेत्र,0-0-9
कोल्हबी ,1,962, कृषि क्षेत्र,0-0-14
कोल्हबी ,1,963, कृषि क्षेत्र,0-0-10
कोल्हबी ,1,964, कृषि क्षेत्र,0-0-14
कोल्हबी ,1,965, कृषि क्षेत्र,0-0-10
कोल्हबी ,1,966,आवासीय क्षेत्र,0-0-15
कोल्हबी ,1,967,आवासीय क्षेत्र,0-1-2
कोल्हबी ,1,968, कृषि क्षेत्र,0-0-8
कोल्हबी ,1,969, कृषि क्षेत्र,0-0-14
कोल्हबी ,1,972,व्यावसायिक क्षेत्र,0-0-10
कोल्हबी ,1,973,व्यावसायिक क्षेत्र,0-0-15
कोल्हबी ,1,977, कृषि क्षेत्र,0-0-5
कोल्हबी ,1,978, कृषि क्षेत्र,0-0-14
कोल्हबी ,1,979, कृषि क्षेत्र,0-0-9
कोल्हबी ,1,980, कृषि क्षेत्र,0-0-5
कोल्हबी ,1,981,आवासीय क्षेत्र,0-0-4
कोल्हबी ,1,982,आवासीय क्षेत्र,0-0-3
कोल्हबी ,1,983, कृषि क्षेत्र,0-0-9
कोल्हबी ,1,984, कृषि क्षेत्र,0-0-9
कोल्हबी ,1,985,व्यावसायिक क्षेत्र,0-1-5
कोल्हबी ,1,986,व्यावसायिक क्षेत्र,0-0-6
कोल्हबी ,1,987,आवासीय क्षेत्र,1-4-9
कोल्हबी ,1,987,व्यावसायिक क्षेत्र,0-8-4
कोल्हबी ,1,988,व्यावसायिक क्षेत्र,0-0-9
कोल्हबी ,1,989,व्यावसायिक क्षेत्र,0-0-8
कोल्हबी ,2,3, कृषि क्षेत्र,0-0-4
कोल्हबी ,2,4, कृषि क्षेत्र,0-1-10
कोल्हबी ,2,5,सार्वजनिक उपयोगको क्षेत्र,0-15-4
कोल्हबी ,2,7,सार्वजनिक उपयोगको क्षेत्र,0-1-8
कोल्हबी ,2,8, कृषि क्षेत्र,1-3-4
कोल्हबी ,2,8,आवासीय क्षेत्र,1-4-1
कोल्हबी ,2,13, कृषि क्षेत्र,0-16-8
कोल्हबी ,2,13,आवासीय क्षेत्र,0-10-2
कोल्हबी ,2,20, कृषि क्षेत्र,0-0-5
कोल्हबी ,2,20,आवासीय क्षेत्र,0-17-16
कोल्हबी ,2,25, कृषि क्षेत्र,0-13-10
कोल्हबी ,2,25,आवासीय क्षेत्र,0-1-13
कोल्हबी ,2,30, कृषि क्षेत्र,0-4-4
कोल्हबी ,2,30,आवासीय क्षेत्र,0-0-3
कोल्हबी ,2,31, कृषि क्षेत्र,1-8-14
कोल्हबी ,2,32, कृषि क्षेत्र,3-6-2
कोल्हबी ,2,37, कृषि क्षेत्र,1-8-4
कोल्हबी ,2,39, कृषि क्षेत्र,2-18-16
कोल्हबी ,2,42, कृषि क्षेत्र,0-15-1
कोल्हबी ,2,43, कृषि क्षेत्र,0-18-12
कोल्हबी ,2,44, कृषि क्षेत्र,0-13-19
कोल्हबी ,2,46, कृषि क्षेत्र,0-15-9
कोल्हबी ,2,50, कृषि क्षेत्र,0-13-16
कोल्हबी ,2,51,सार्वजनिक उपयोगको क्षेत्र,0-8-6
कोल्हबी ,2,51,आवासीय क्षेत्र,0-6-14
कोल्हबी ,2,53, कृषि क्षेत्र,0-0-12
कोल्हबी ,2,53,आवासीय क्षेत्र,0-1-2
कोल्हबी ,2,56, कृषि क्षेत्र,0-0-18
कोल्हबी ,2,59,सार्वजनिक उपयोगको क्षेत्र,0-5-4
कोल्हबी ,2,60, कृषि क्षेत्र,0-19-9
कोल्हबी ,2,60,आवासीय क्षेत्र,0-7-15
कोल्हबी ,2,62, कृषि क्षेत्र,0-2-12
कोल्हबी ,2,65, कृषि क्षेत्र,0-3-19
कोल्हबी ,2,65,आवासीय क्षेत्र,0-14-11
कोल्हबी ,2,66,सार्वजनिक उपयोगको क्षेत्र,0-2-6
कोल्हबी ,2,66,आवासीय क्षेत्र,0-3-15
कोल्हबी ,2,67, कृषि क्षेत्र,0-19-5
कोल्हबी ,2,68,सार्वजनिक उपयोगको क्षेत्र,0-3-18
कोल्हबी ,2,69, कृषि क्षेत्र,0-2-12
कोल्हबी ,2,71, कृषि क्षेत्र,0-15-19
कोल्हबी ,2,73, कृषि क्षेत्र,0-5-18
कोल्हबी ,2,74, कृषि क्षेत्र,1-3-13
कोल्हबी ,2,74,आवासीय क्षेत्र,0-2-4
कोल्हबी ,2,76, कृषि क्षेत्र,0-2-4
कोल्हबी ,2,77, कृषि क्षेत्र,0-2-8
कोल्हबी ,2,77,आवासीय क्षेत्र,0-4-8
कोल्हबी ,2,78,आवासीय क्षेत्र,0-0-10
कोल्हबी ,2,80, कृषि क्षेत्र,0-5-8
कोल्हबी ,2,81, कृषि क्षेत्र,0-6-5
कोल्हबी ,2,82, कृषि क्षेत्र,0-4-9
कोल्हबी ,2,82,आवासीय क्षेत्र,0-14-18
कोल्हबी ,2,83,आवासीय क्षेत्र,0-0-14
कोल्हबी ,2,84, कृषि क्षेत्र,0-2-3
कोल्हबी ,2,84,आवासीय क्षेत्र,0-0-10
कोल्हबी ,2,85, कृषि क्षेत्र,0-0-3
कोल्हबी ,2,85,आवासीय क्षेत्र,0-0-15
कोल्हबी ,2,86, कृषि क्षेत्र,0-0-5
कोल्हबी ,2,86,आवासीय क्षेत्र,0-1-1
कोल्हबी ,2,87, कृषि क्षेत्र,0-0-0
कोल्हबी ,2,87,आवासीय क्षेत्र,0-0-9
कोल्हबी ,2,89, कृषि क्षेत्र,0-18-16
कोल्हबी ,2,89,आवासीय क्षेत्र,1-0-13
कोल्हबी ,2,90, कृषि क्षेत्र,0-1-8
कोल्हबी ,2,90,सार्वजनिक उपयोगको क्षेत्र,0-0-0
कोल्हबी ,2,92,सार्वजनिक उपयोगको क्षेत्र,0-4-1
कोल्हबी ,2,93,आवासीय क्षेत्र,0-4-7
कोल्हबी ,2,94,आवासीय क्षेत्र,0-13-7
कोल्हबी ,2,97,सार्वजनिक उपयोगको क्षेत्र,0-0-8
कोल्हबी ,2,99,आवासीय क्षेत्र,0-16-15
कोल्हबी ,2,101, कृषि क्षेत्र,0-0-0
कोल्हबी ,2,103, कृषि क्षेत्र,2-5-5
कोल्हबी ,2,104, कृषि क्षेत्र,0-7-6
कोल्हबी ,2,105,सार्वजनिक उपयोगको क्षेत्र,0-1-0
कोल्हबी ,2,106, कृषि क्षेत्र,0-6-2
कोल्हबी ,2,107, कृषि क्षेत्र,0-10-6
कोल्हबी ,2,109, कृषि क्षेत्र,2-3-1
कोल्हबी ,2,110, कृषि क्षेत्र,1-3-17
कोल्हबी ,2,114, कृषि क्षेत्र,0-15-1
कोल्हबी ,2,114,आवासीय क्षेत्र,0-4-16
कोल्हबी ,2,117, कृषि क्षेत्र,0-9-3
कोल्हबी ,2,117,आवासीय क्षेत्र,0-4-5
कोल्हबी ,2,118, कृषि क्षेत्र,1-9-11
कोल्हबी ,2,118,आवासीय क्षेत्र,0-4-8
कोल्हबी ,2,119, कृषि क्षेत्र,1-2-14
कोल्हबी ,2,120,सार्वजनिक उपयोगको क्षेत्र,0-5-4
कोल्हबी ,2,121, कृषि क्षेत्र,0-1-4
कोल्हबी ,2,122, कृषि क्षेत्र,0-2-7
कोल्हबी ,2,123, कृषि क्षेत्र,1-18-7
कोल्हबी ,2,123,आवासीय क्षेत्र,0-4-12
कोल्हबी ,2,124, कृषि क्षेत्र,0-4-3
कोल्हबी ,2,124,आवासीय क्षेत्र,0-0-17
कोल्हबी ,2,125, कृषि क्षेत्र,0-5-1
कोल्हबी ,2,125,आवासीय क्षेत्र,0-0-6
कोल्हबी ,2,126, कृषि क्षेत्र,0-4-16
कोल्हबी ,2,127,सार्वजनिक उपयोगको क्षेत्र,0-8-2
कोल्हबी ,2,128, कृषि क्षेत्र,0-3-10
कोल्हबी ,2,129,सार्वजनिक उपयोगको क्षेत्र,0-1-10
कोल्हबी ,2,130, कृषि क्षेत्र,0-19-20
कोल्हबी ,2,131,सार्वजनिक उपयोगको क्षेत्र,0-3-13
कोल्हबी ,2,132, कृषि क्षेत्र,0-0-2
कोल्हबी ,2,132,आवासीय क्षेत्र,0-7-7
कोल्हबी ,2,134, कृषि क्षेत्र,0-5-17
कोल्हबी ,2,134,आवासीय क्षेत्र,0-13-7
कोल्हबी ,2,135,सार्वजनिक उपयोगको क्षेत्र,0-10-20
कोल्हबी ,2,136, कृषि क्षेत्र,0-14-6
कोल्हबी ,2,136,आवासीय क्षेत्र,0-9-10
कोल्हबी ,2,138, कृषि क्षेत्र,0-14-14
कोल्हबी ,2,138,आवासीय क्षेत्र,0-5-12
कोल्हबी ,2,140,सार्वजनिक उपयोगको क्षेत्र,0-0-10
कोल्हबी ,2,141, कृषि क्षेत्र,0-0-11
कोल्हबी ,2,142, कृषि क्षेत्र,0-4-18
कोल्हबी ,2,143, कृषि क्षेत्र,0-9-7
कोल्हबी ,2,143,आवासीय क्षेत्र,0-1-4
कोल्हबी ,2,144, कृषि क्षेत्र,0-2-3
कोल्हबी ,2,144,आवासीय क्षेत्र,0-0-6
कोल्हबी ,2,146, कृषि क्षेत्र,0-3-17
कोल्हबी ,2,147, कृषि क्षेत्र,0-15-20
कोल्हबी ,2,147,आवासीय क्षेत्र,0-0-1
कोल्हबी ,2,148, कृषि क्षेत्र,0-4-19
कोल्हबी ,2,150,सार्वजनिक उपयोगको क्षेत्र,0-1-17
कोल्हबी ,2,151,सार्वजनिक उपयोगको क्षेत्र,0-3-1
कोल्हबी ,2,152, कृषि क्षेत्र,0-3-2
कोल्हबी ,2,153, कृषि क्षेत्र,0-3-3
कोल्हबी ,2,154, कृषि क्षेत्र,1-0-15
कोल्हबी ,2,154,आवासीय क्षेत्र,0-4-9
कोल्हबी ,2,155,सार्वजनिक उपयोगको क्षेत्र,1-7-0
कोल्हबी ,2,156, कृषि क्षेत्र,1-2-15
कोल्हबी ,2,156,सार्वजनिक उपयोगको क्षेत्र,0-3-20
कोल्हबी ,2,157,सार्वजनिक उपयोगको क्षेत्र,0-4-14
कोल्हबी ,2,158, कृषि क्षेत्र,0-13-5
कोल्हबी ,2,158,आवासीय क्षेत्र,0-2-18
कोल्हबी ,2,159, कृषि क्षेत्र,2-5-5
कोल्हबी ,2,159,आवासीय क्षेत्र,0-8-19
कोल्हबी ,2,160, कृषि क्षेत्र,0-15-11
कोल्हबी ,2,160,आवासीय क्षेत्र,4-8-7
कोल्हबी ,2,161, कृषि क्षेत्र,0-13-13
कोल्हबी ,2,163, कृषि क्षेत्र,0-2-14
कोल्हबी ,2,163,आवासीय क्षेत्र,0-0-10
कोल्हबी ,2,164, कृषि क्षेत्र,0-2-13
कोल्हबी ,2,164,आवासीय क्षेत्र,0-0-1
कोल्हबी ,2,165, कृषि क्षेत्र,0-13-19
कोल्हबी ,2,165,आवासीय क्षेत्र,0-0-7
कोल्हबी ,2,167, कृषि क्षेत्र,0-5-3
कोल्हबी ,2,168, कृषि क्षेत्र,0-8-11
कोल्हबी ,2,171, कृषि क्षेत्र,1-10-16
कोल्हबी ,2,172, कृषि क्षेत्र,1-13-4
कोल्हबी ,2,173, कृषि क्षेत्र,0-9-7
कोल्हबी ,2,173,आवासीय क्षेत्र,0-0-19
कोल्हबी ,2,174, कृषि क्षेत्र,0-10-11
कोल्हबी ,2,174,आवासीय क्षेत्र,0-0-12
कोल्हबी ,2,177, कृषि क्षेत्र,0-2-10
कोल्हबी ,2,177,आवासीय क्षेत्र,0-19-4
कोल्हबी ,2,178, कृषि क्षेत्र,0-5-6
कोल्हबी ,2,178,आवासीय क्षेत्र,0-1-3
कोल्हबी ,2,180, कृषि क्षेत्र,0-6-3
कोल्हबी ,2,181, कृषि क्षेत्र,0-7-17
